Energy-E_F (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Bi Te 
      1.05013     82.42367      0.00000      0.00000
      1.06013     71.34309      0.00000      0.00000
      1.07013     57.96322      0.00000      0.00000
      1.08013     53.55526      0.00000      0.00000
      1.09013     53.94783      0.00000      0.00000
      1.10013     62.71665      0.00000      0.00000
      1.11013     80.40476      0.00000      0.00000
      1.12013     93.65209      0.00000      0.00000
      1.13013    106.47678      0.00000      0.00000
      1.14013    110.81147      0.00000      0.00000
      1.15013     91.86877      0.00000      0.00000
      1.16013     69.69606      0.00000      0.00000
      1.17013     61.16359      0.00000      0.00000
      1.18013     62.24194      0.00000      0.00000
      1.19013     63.35082      0.00000      0.00000
      1.20013     67.30523      0.00000      0.00000
      1.21013     85.76528      0.00000      0.00000
      1.22013    104.75003      0.00000      0.00000
      1.23013     98.36402      0.00000      0.00000
      1.24013     83.62911      0.00000      0.00000
      1.25013     75.34248      0.00000      0.00000
      1.26013     72.30763      0.00000      0.00000
      1.27013     83.48636      0.00000      0.00000
      1.28013     93.86418      0.00000      0.00000
      1.29013     82.57537      0.00000      0.00000
      1.30013     67.31504      0.00000      0.00000
      1.31013     71.20579      0.00000      0.00000
      1.32013     87.02116      0.00000      0.00000
      1.33013     83.16940      0.00000      0.00000
      1.34013     66.16172      0.00000      0.00000
      1.35013     59.47659      0.00000      0.00000
      1.36013     59.84660      0.00000      0.00000
      1.37013     65.24991      0.00000      0.00000
      1.38013     78.36004      0.00000      0.00000
      1.39013     94.46003      0.00000      0.00000
      1.40013     98.32187      0.00000      0.00000
      1.41013     93.24673      0.00000      0.00000
      1.42013     88.07781      0.00000      0.00000
      1.43013     76.84357      0.00000      0.00000
      1.44013     66.95110      0.00000      0.00000
      1.45013     64.03203      0.00000      0.00000
      1.46013     67.03748      0.00000      0.00000
      1.47013     70.89679      0.00000      0.00000
      1.48013     72.11018      0.00000      0.00000
      1.49013     78.29964      0.00000      0.00000
      1.50013     92.90069      0.00000      0.00000
      1.51013     97.30155      0.00000      0.00000
      1.52013     89.95261      0.00000      0.00000
      1.53013     91.27796      0.00000      0.00000
      1.54013     85.89638      0.00000      0.00000
      1.55013     68.64385      0.00000      0.00000
      1.56013     59.70386      0.00000      0.00000
      1.57013     65.09898      0.00000      0.00000
